Caffeine_Intake,Reaction_Time,Cognitive_Score
443,499.65,25.87
36,232.76,74.99
355,263.09,89.25
185,281.4,71.45
243,428.23,71.37
149,291.7,100.0
463,583.18,19.99
326,290.82,67.86
35,315.77,94.92
454,331.84,68.16
352,342.03,74.9
307,522.21,67.77
113,523.84,44.78
310,359.5,58.03
111,486.47,65.9
474,288.96,79.36
343,351.26,56.1
250,253.69,100.0
202,315.67,66.25
198,493.28,34.48
442,411.13,35.74
3,586.58,53.08
98,517.09,32.76
283,230.92,89.25
22,363.0,87.61
459,573.92,25.87
80,406.39,66.07
163,392.43,65.48
40,267.09,100.0
408,487.86,40.43
379,592.49,37.92
41,223.36,89.35
262,242.8,97.29
296,209.64,81.74
188,208.32,83.67
356,533.54,38.91
8,310.33,96.92
42,390.03,47.2
238,486.64,45.28
35,474.43,45.98
17,435.24,49.22
313,293.18,56.43
444,253.48,86.37
349,597.12,10.6
215,503.6,57.02
271,588.55,18.74
437,493.51,27.26
258,220.51,94.89
70,470.76,62.89
144,411.43,54.7
416,311.44,56.62
196,509.44,58.97
12,407.57,75.08
470,586.68,24.92
366,410.03,42.79
427,527.68,32.56
476,382.13,33.64
404,342.77,72.64
120,225.03,98.94
254,203.7,98.52
142,379.33,65.29
403,478.71,44.66
176,257.79,77.17
23,263.83,97.97
130,403.39,82.92
212,270.88,78.76
306,464.75,53.07
3,596.42,35.69
218,270.73,100.0
85,315.78,73.22
19,512.89,22.24
211,252.96,68.02
248,244.86,92.93
30,348.9,54.45
416,389.79,30.42
280,403.52,56.0
88,503.59,14.36
144,428.41,32.17
247,419.16,65.2
245,427.19,72.35
360,469.02,51.08
324,411.29,54.42
46,424.84,59.62
446,465.54,38.14
425,224.85,73.78
287,452.06,39.82
86,571.63,32.16
132,432.62,50.76
214,414.26,50.63
4,562.5,19.52
402,332.14,64.6
413,599.87,26.86
4,593.57,30.04
365,519.2,29.42
315,278.16,100.0
329,572.52,19.2
263,298.68,100.0
112,567.01,22.56
160,229.37,100.0
370,480.21,23.77
299,326.81,41.15
164,405.53,30.78
87,381.47,60.88
477,367.45,57.92
18,538.77,47.3
387,269.11,85.36
467,411.11,51.09
367,380.42,83.01
25,307.04,79.48
8,318.58,76.74
274,426.1,62.1
314,404.74,66.51
272,258.35,75.25
412,585.61,33.11
29,440.65,47.58
361,424.77,51.84
384,250.47,65.67
51,308.43,59.17
454,590.4,27.37
283,586.86,18.13
379,489.9,40.47
134,429.0,43.52
119,474.52,35.43
315,523.87,17.94
338,426.47,49.86
226,353.97,68.64
242,481.91,22.14
213,346.82,44.79
498,437.36,52.55
345,335.04,35.46
298,292.03,100.0
204,356.06,81.78
0,235.0,96.43
349,572.57,34.79
300,327.23,61.21
420,324.45,71.58
496,409.5,47.78
98,493.9,11.67
94,453.47,48.94
315,407.59,51.17
407,543.77,51.88
177,523.97,65.03
348,360.85,75.05
199,375.35,54.16
122,214.3,100.0
120,416.29,45.12
24,347.53,65.85
123,358.29,39.87
152,256.63,64.79
370,392.19,71.24
388,291.02,81.29
364,331.2,68.82
39,386.46,49.76
374,585.58,36.17
190,549.28,20.9
177,493.14,40.67
370,590.66,23.11
215,441.72,69.58
207,270.07,80.2
179,353.47,64.21
49,371.05,57.08
175,515.65,33.06
153,579.1,17.97
220,352.23,67.84
299,235.37,94.04
274,543.38,27.36
422,537.85,39.52
88,274.78,100.0
482,335.23,50.34
22,291.84,97.67
356,214.28,98.22
404,508.91,36.0
208,465.24,47.75
29,417.87,68.42
283,295.29,93.62
406,450.56,58.84
399,416.97,39.62
151,428.32,39.14
494,240.85,79.23
56,550.63,45.21
253,274.66,96.11
400,338.08,57.55
80,316.02,64.03
297,310.66,86.93
106,341.97,74.48
324,321.99,82.86
7,531.35,65.8
1,413.93,71.94
198,377.24,80.82
433,589.92,27.12
469,591.44,22.7
226,284.36,81.24
9,219.94,100.0
401,277.31,51.81
392,425.69,34.46
413,336.36,57.03
448,417.09,52.08
42,450.46,55.33
13,273.41,83.52
212,476.3,46.43
32,376.63,48.44
192,284.11,89.06
495,398.05,45.81
236,278.57,57.1
229,291.26,78.13
26,249.15,100.0
176,391.69,54.15
339,547.88,19.01
300,533.74,36.49
116,464.36,49.94
75,521.63,52.46
392,276.33,71.1
166,509.08,47.33
2,403.63,40.89
451,235.87,61.87
90,532.48,35.25
343,332.43,54.68
225,335.87,67.42
216,532.83,48.27
199,209.91,72.18
32,312.44,55.99
40,516.44,25.23
417,588.97,35.9
356,410.42,60.33
170,318.54,73.21
336,364.48,68.38
329,274.66,61.14
454,296.98,63.57
447,432.3,64.06
197,390.78,45.18
435,257.42,81.9
44,421.08,49.49
340,203.82,74.28
71,305.88,88.4
402,202.16,95.57
371,217.81,100.0
179,226.63,85.0
331,560.21,49.71
446,545.35,34.29
31,542.56,23.25
452,502.56,63.4
218,362.72,57.79
181,347.24,57.71
166,462.68,41.72
231,462.98,59.92
342,470.38,47.01
5,360.43,76.78
45,423.89,82.05
487,208.2,76.06
408,529.0,47.67
212,255.87,82.56
89,481.54,52.21
107,559.79,34.91
409,471.41,41.35
420,565.46,36.46
5,575.95,19.56
123,496.36,33.66
147,271.78,76.46
333,265.05,62.76
247,550.41,25.72
254,226.91,64.95
68,511.88,27.83
43,579.62,48.34
176,498.11,51.71
68,228.33,92.68
77,337.39,54.38
231,495.58,55.33
279,361.62,53.0
3,367.49,59.49
442,297.41,67.64
268,331.1,54.66
170,327.67,86.69
266,464.0,49.6
495,559.82,14.1
139,264.72,86.5
94,565.86,31.36
304,467.86,63.09
373,450.18,29.86
102,388.32,85.84
119,355.4,70.74
460,368.21,69.08
229,241.17,77.78
125,365.64,78.91
282,580.54,36.0
275,564.89,33.4
133,348.87,95.04
471,417.07,64.22
60,261.35,68.64
16,226.1,71.9
432,295.11,47.77
447,238.85,85.4
306,259.09,91.35
351,553.42,27.64
426,477.86,35.59
294,397.66,63.29
218,488.85,32.46
248,252.04,70.73
263,597.79,0.51
396,418.57,46.62
294,579.55,18.23
73,227.54,75.32
418,575.1,42.29
429,353.65,48.63
206,456.19,51.5
263,542.85,25.71
408,465.62,17.54
370,214.86,80.69
68,443.82,69.42
54,397.23,70.42
38,553.48,30.19
444,568.02,21.6
240,470.97,57.56
259,583.04,3.85
458,283.16,56.95
362,299.97,76.26
498,587.31,16.16
412,545.03,12.77
17,250.96,100.0
307,308.54,91.79
377,390.59,49.96
116,224.39,92.13
291,484.29,47.11
447,280.49,82.51
194,553.38,3.09
175,588.91,13.05
112,584.95,31.12
78,233.82,95.02
324,445.37,30.54
147,568.75,55.22
107,455.19,73.74
23,463.64,67.47
428,227.02,76.2
467,257.57,72.33
116,320.84,70.51
332,388.11,40.83
161,245.12,67.63
165,246.73,97.03
234,598.17,22.28
124,379.57,79.26
455,517.88,35.19
207,499.87,48.4
70,420.04,70.09
259,463.95,55.49
230,336.1,77.43
419,306.53,83.23
338,467.9,49.76
129,225.29,99.92
97,256.48,100.0
301,446.36,55.79
317,553.85,19.35
495,251.9,58.42
59,382.06,69.94
149,334.66,49.09
287,218.3,75.93
215,344.65,58.51
147,298.9,89.34
464,434.93,40.78
369,531.16,9.29
35,283.21,65.45
6,217.83,85.92
80,593.94,52.11
284,431.07,56.62
383,563.53,33.47
256,315.62,66.63
170,222.93,100.0
64,563.91,20.98
28,431.19,53.28
132,207.63,84.36
421,206.12,100.0
204,484.53,53.26
452,478.2,26.46
346,383.05,55.09
66,515.35,46.39
377,251.84,94.44
328,562.03,1.47
190,501.36,38.64
48,373.9,61.82
64,299.83,68.35
389,408.93,40.71
69,540.25,30.73
427,547.4,38.63
381,206.39,92.23
476,528.54,45.04
366,530.36,42.69
56,434.02,64.24
251,471.13,47.91
245,352.79,77.15
232,513.83,48.57
273,430.08,44.16
139,381.56,59.98
380,285.39,70.39
3,509.29,36.76
87,295.04,59.44
330,465.4,19.63
65,294.76,83.52
447,205.23,62.76
226,274.48,64.88
234,486.09,49.06
186,352.32,68.81
10,285.44,86.58
373,444.19,34.91
88,396.06,39.83
34,284.59,73.79
148,505.75,40.2
397,335.63,57.92
80,506.15,38.19
42,335.98,53.41
346,250.94,76.86
130,459.39,74.94
479,469.87,41.36
76,579.55,36.89
273,346.75,66.9
463,480.28,53.94
392,334.63,79.39
63,221.84,100.0
161,437.27,38.35
435,522.84,34.76
171,534.36,37.97
102,276.27,72.07
396,422.27,60.85
298,485.01,54.4
45,501.33,48.25
424,272.41,75.57
278,426.63,74.58
428,375.74,75.62
15,289.74,72.26
461,295.47,68.18
26,378.91,69.08
442,320.6,46.23
91,365.75,44.77
61,280.2,74.78
299,409.46,58.43
191,441.88,35.03
438,515.55,36.07
381,570.78,23.55
165,531.31,32.95
287,279.81,85.52
23,541.19,13.39
496,388.25,43.72
97,403.89,51.3
114,258.67,96.81
413,457.44,24.25
274,274.42,97.78
94,351.98,64.76
359,590.27,49.59
40,217.65,94.02
17,260.48,100.0
117,585.8,34.13
319,594.16,31.99
252,440.42,64.26
355,221.06,85.26
334,569.67,41.53
437,276.95,61.85
479,251.82,47.85
183,463.26,47.93
278,350.25,65.72
242,372.06,72.5
161,277.75,82.99
168,539.7,55.99
225,237.99,97.74
271,310.72,65.99
203,570.79,40.21
382,238.69,86.33
446,263.71,71.88
195,265.97,72.42
479,433.56,55.11
148,343.14,57.45
149,571.43,29.23
459,357.71,48.65
40,515.44,49.64
498,588.1,10.32
134,257.2,95.75
217,558.82,21.77
168,511.63,41.92
244,334.22,56.22
400,594.7,8.28
86,483.3,29.78
17,593.52,25.14
454,331.22,57.87
90,348.62,84.1
405,453.5,42.97
398,281.38,91.79
184,333.09,66.81
32,295.49,100.0
245,356.81,96.13
87,515.36,25.37
438,451.69,51.51
499,277.02,52.3
466,546.96,54.62
147,399.8,26.08
52,547.02,51.14
469,432.44,24.55
41,266.06,86.14
241,206.94,70.84
177,529.64,55.39
6,461.82,40.41
307,534.76,38.98
340,388.14,67.36
464,531.72,15.6
88,410.52,62.27
444,418.89,35.1
90,531.94,43.09
483,362.51,45.02
224,538.6,13.15
80,367.48,84.2
3,315.2,86.56
471,229.27,91.27
79,536.09,31.52
356,458.95,63.29
416,564.9,29.13
318,236.71,98.24
398,271.71,86.01
452,584.47,30.0
225,252.55,93.51
405,249.29,87.15
172,566.01,43.23
443,280.84,68.03
147,471.11,51.29
404,283.96,75.34
203,441.62,43.09
350,594.03,52.5
459,566.1,39.92
287,464.64,49.17
388,575.98,30.19
485,465.02,32.9
467,284.64,57.37
10,283.14,79.11
397,276.71,99.44
448,359.21,49.52
146,333.02,73.93
29,363.82,83.13
198,459.07,66.68
384,563.34,10.58
202,234.45,81.59
99,308.27,84.34
2,423.07,50.25
352,381.75,88.68
497,271.83,100.0
217,331.66,65.48
466,502.79,36.58
98,497.07,51.04
344,581.28,17.34
25,286.4,85.62
170,471.6,43.8
117,217.87,90.2
54,476.38,34.67
27,354.42,66.99
78,555.12,32.02
151,290.09,69.43
160,394.14,40.86
404,559.5,27.12
368,282.08,86.93
329,497.02,49.43
274,217.06,64.54
422,302.77,100.0
191,477.01,66.43
471,301.19,87.98
474,508.6,39.15
66,307.57,70.47
404,247.88,65.16
203,559.7,50.26
122,291.42,98.69
179,212.07,90.82
319,534.45,58.24
311,239.26,100.0
113,211.57,85.33
370,386.83,57.23
436,382.67,56.5
16,336.25,81.34
343,484.49,59.59
255,535.14,41.56
386,360.73,53.46
376,327.13,55.41
464,385.89,56.66
69,212.06,94.28
355,487.95,52.72
24,263.47,86.11
49,484.51,42.32
114,503.13,50.61
356,467.95,44.29
110,371.8,82.08
289,472.33,63.3
384,555.54,36.63
296,227.94,83.89
43,560.76,16.68
65,370.67,77.87
218,407.2,65.02
453,572.52,36.07
116,574.36,16.65
459,359.67,58.18
287,381.28,68.31
391,269.03,87.59
404,388.52,51.72
68,207.31,84.39
342,402.54,65.67
264,350.32,69.13
275,554.66,21.16
402,219.48,57.68
189,410.56,56.29
31,485.03,48.19
61,227.54,93.56
412,534.4,42.54
13,210.68,100.0
435,252.58,76.55
96,326.35,44.64
204,410.34,77.43
333,377.24,75.57
71,435.22,40.04
192,557.24,42.09
413,491.64,46.05
434,569.36,38.53
406,306.47,87.45
310,219.88,100.0
158,524.88,45.26
321,402.02,77.58
481,490.48,53.63
26,217.28,100.0
443,463.64,44.72
478,407.0,45.91
355,367.56,47.34
198,524.82,19.77
476,471.5,50.05
456,506.18,31.12
439,508.44,17.73
452,423.84,47.22
482,491.4,23.11
91,216.26,91.24
390,267.98,72.04
487,303.45,83.24
232,544.97,48.03
244,396.33,72.52
193,558.45,53.16
403,583.49,27.79
383,419.06,43.8
87,203.84,100.0
219,397.06,49.84
106,434.1,41.43
404,454.07,74.34
294,201.96,75.86
173,290.71,82.14
215,493.24,21.19
457,410.96,43.57
195,282.1,92.78
76,392.72,41.83
155,549.94,38.89
54,274.59,100.0
349,455.43,44.46
364,367.24,82.71
87,581.7,34.21
316,388.84,71.57
495,543.45,31.48
302,476.41,24.81
188,282.63,93.28
395,547.12,18.21
193,220.81,94.09
239,458.77,32.16
410,375.01,61.15
431,224.31,71.24
201,434.61,55.44
131,460.54,56.37
240,295.71,64.76
284,421.85,57.16
229,412.92,66.1
316,226.15,80.94
108,491.86,46.76
266,247.7,66.0
70,395.27,49.32
464,558.26,26.43
426,252.73,91.46
482,575.63,40.07
277,545.42,30.86
264,336.95,56.46
198,353.08,52.24
350,362.1,47.75
255,595.66,15.02
79,408.19,50.99
10,373.28,65.99
277,458.44,40.6
62,323.21,96.64
403,314.58,82.06
59,263.25,80.3
320,305.95,87.76
168,296.02,68.8
212,284.95,85.27
27,558.78,36.58
53,204.71,95.72
186,548.39,31.73
435,353.12,52.0
57,461.53,54.29
77,208.87,78.6
361,588.86,27.74
139,267.63,90.12
107,587.76,6.75
41,351.63,61.33
361,465.27,42.08
20,506.5,35.18
158,537.01,38.79
154,308.4,70.87
78,569.23,1.82
404,564.61,40.57
329,325.17,78.82
422,534.25,26.07
172,561.16,23.13
288,378.72,57.62
218,511.97,60.36
205,516.26,30.91
297,355.07,59.78
51,329.88,88.85
472,411.97,53.55
74,527.3,19.59
101,222.59,100.0
237,479.09,37.11
104,320.99,65.72
141,364.07,47.45
371,298.88,90.67
229,503.76,43.31
194,398.04,66.78
77,347.54,91.34
93,597.93,52.39
308,592.91,44.12
302,210.82,100.0
424,221.14,82.81
114,526.46,33.48
135,342.44,78.63
211,470.18,58.52
344,454.61,35.5
40,468.29,73.5
364,210.24,87.23
250,242.3,88.12
447,587.95,0.0
119,317.87,80.09
422,475.5,52.11
240,333.81,47.57
435,477.3,48.7
336,227.9,81.1
385,295.83,90.9
480,516.74,52.18
136,425.88,54.85
33,394.38,71.56
260,260.91,99.86
163,372.17,65.76
400,223.73,98.61
277,342.46,67.38
179,207.71,100.0
268,590.26,22.41
479,276.85,62.83
126,294.04,88.22
471,234.13,77.66
224,593.52,10.05
480,232.22,93.2
407,438.81,59.68
256,369.07,63.97
465,496.28,35.09
220,541.38,31.42
147,299.93,91.97
105,597.85,48.01
107,516.42,38.89
391,296.68,86.63
4,334.04,98.4
63,261.51,100.0
485,384.1,28.53
315,534.37,39.24
435,258.78,79.02
48,504.08,29.98
486,239.23,94.71
2,258.74,67.84
164,535.52,28.62
232,394.52,80.76
74,523.02,43.35
486,302.8,100.0
258,295.2,66.04
150,260.37,91.06
477,369.43,54.99
45,304.73,65.81
150,401.26,40.27
152,344.52,70.19
341,454.6,63.36
231,402.66,50.07
69,458.31,33.88
202,598.67,41.48
232,449.82,40.99
480,591.86,28.16
21,476.09,48.43
93,573.13,16.07
77,494.84,54.94
427,265.04,95.14
172,425.4,61.86
404,481.22,29.32
305,501.88,15.05
49,529.28,52.71
428,509.28,32.31
462,421.29,59.24
272,597.66,42.65
320,388.31,60.58
377,280.54,76.5
266,530.94,15.44
11,390.27,75.99
83,367.54,65.18
181,200.39,100.0
392,576.36,29.4
105,499.04,28.63
13,547.71,46.15
234,489.41,41.95
480,470.16,28.64
483,517.58,51.03
221,496.0,54.91
331,419.65,34.89
238,563.63,12.8
191,264.49,86.95
150,379.91,54.18
144,311.35,70.63
180,568.95,52.97
400,506.97,41.1
305,283.81,59.75
87,330.72,93.69
398,249.77,82.31
237,456.54,50.22
171,363.06,62.67
188,546.68,18.18
409,296.7,68.37
391,223.32,95.01
484,520.03,37.55
46,404.51,77.26
465,505.87,45.09
485,393.25,63.16
116,330.21,85.94
352,319.39,77.68
226,222.45,95.66
228,346.46,50.85
53,363.04,80.08
75,582.87,25.9
1,555.19,29.85
248,454.53,38.89
430,540.38,43.74
390,428.46,47.19
285,374.99,61.05
408,544.61,22.57
122,395.92,85.17
171,479.14,48.82
12,374.94,46.32
196,213.28,80.58
288,411.96,59.28
174,442.39,47.89
280,359.74,82.04
424,271.67,68.79
285,431.69,37.5
474,374.18,66.76
379,571.52,30.92
302,492.74,41.74
8,376.77,69.65
211,475.12,37.64
470,255.61,80.7
494,348.84,72.38
382,265.73,87.42
437,435.46,72.38
147,492.61,45.56
324,366.25,85.68
147,560.53,5.29
15,402.6,42.65
272,435.58,35.71
436,343.41,85.9
75,275.14,55.04
124,397.39,69.34
83,351.32,92.29
40,349.18,79.3
150,323.74,90.19
143,544.12,30.15
273,358.27,65.88
294,237.9,90.97
94,475.89,61.5
144,426.21,66.39
9,349.77,65.98
251,239.39,75.68
325,519.9,40.05
110,322.42,88.31
40,222.12,89.33
482,349.29,49.29
116,293.74,72.67
475,263.95,69.56
441,566.41,51.48
222,340.17,55.97
103,296.96,74.45
418,384.77,51.56
434,221.67,100.0
29,575.19,54.35
40,598.29,61.54
232,515.15,11.75
441,272.14,55.02
21,229.53,70.92
178,200.05,100.0
370,575.23,23.78
359,348.04,60.41
105,482.1,39.15
5,403.8,54.8
28,545.66,49.35
66,550.63,58.06
82,249.62,87.26
190,243.95,72.44
175,519.96,30.59
70,369.68,50.79
128,261.56,91.6
162,228.9,80.66
108,440.43,88.28
117,408.62,65.06
384,565.18,29.32
290,422.67,82.65
414,399.65,43.46
250,426.56,57.71
119,388.77,84.38
178,443.51,74.87
476,321.78,91.45
387,290.69,54.86
275,465.1,53.78
114,584.22,46.45
447,486.42,69.04
434,288.28,50.47
324,539.52,27.9
26,282.01,60.83
383,555.3,31.74
161,573.59,39.23
357,211.11,77.12
129,401.55,54.0
329,574.3,27.0
143,369.37,78.93
293,332.02,87.8
108,535.16,38.0
173,303.89,65.64
105,492.84,32.01
68,485.26,32.71
67,201.57,99.46
433,206.49,81.58
318,265.3,91.62
81,203.78,95.32
495,258.99,71.68
238,417.68,48.48
410,436.65,27.33
382,291.79,87.98
488,248.49,81.88
483,303.13,77.47
99,476.49,55.86
392,359.58,59.33
75,348.44,66.23
115,210.85,100.0
297,288.28,92.31
476,531.06,57.17
99,479.53,70.35
146,467.6,33.85
450,538.75,36.61
230,202.6,93.93
480,269.24,86.83
138,561.3,33.99
17,272.02,68.32
48,269.87,100.0
493,256.79,81.79
157,422.97,76.56
383,492.45,41.26
21,260.11,75.73
462,364.26,55.65
385,251.31,62.02
351,201.46,73.45
25,289.38,76.07
240,359.46,61.59
204,457.08,65.19
411,216.86,58.44
329,247.73,85.88
442,502.74,46.87
107,284.93,77.27
456,293.09,80.88
207,437.94,58.62
163,376.16,72.75
118,368.96,65.3
165,218.44,81.09
340,213.55,62.06
237,273.01,91.81
306,457.25,50.82
393,483.44,40.02
123,559.73,16.6
209,465.93,45.62
339,407.96,32.78
76,575.41,29.58
398,304.94,80.77
442,541.68,30.88
55,283.02,83.93
194,248.6,82.39
431,256.45,68.94
301,343.56,59.07
328,529.86,35.38
33,312.5,81.81
248,410.01,38.01
280,201.55,88.06
55,576.31,0.0
122,530.88,36.58
114,361.57,66.06
55,250.25,71.99
64,380.37,59.47
300,208.27,100.0
487,533.11,37.86
95,423.22,71.81
88,461.53,46.57
386,510.24,62.04
218,518.36,39.4
147,467.48,54.4
343,325.0,53.72
96,356.78,82.87
209,445.16,65.93
400,475.38,37.47
463,362.03,42.85
82,515.3,44.63
41,475.46,49.49
74,478.91,82.35
352,521.88,34.38
246,379.33,42.51
52,436.06,70.38
464,558.01,43.32
302,509.3,52.38
353,565.59,50.82
348,217.7,86.56
172,323.23,100.0
302,461.9,34.18
496,534.64,0.92
90,577.25,14.14
74,207.39,73.8
194,515.53,53.85
334,407.22,51.05
210,508.11,27.42
47,429.84,67.72
344,506.98,58.32
345,387.46,32.42
381,587.5,30.16
296,504.9,61.18
320,576.64,21.09
372,304.3,72.49
361,209.75,99.77
212,395.77,39.3
30,265.34,82.08
478,269.48,84.68
263,372.59,58.74
378,283.88,96.38
340,410.48,42.59
276,491.68,29.33
417,319.07,85.98
404,564.73,36.5
13,337.2,78.24
278,486.91,55.99
137,267.69,68.04
164,300.26,65.48
250,210.52,92.01
114,241.39,85.79
74,515.05,73.98
438,213.12,100.0
45,241.27,89.04
412,303.88,63.66
263,215.22,88.22
65,259.19,82.45
69,263.21,58.55
287,339.18,71.08
169,371.62,83.23
171,475.15,64.49
182,263.71,97.56
347,475.12,75.72
315,583.66,0.47
486,564.23,34.29
162,460.44,70.27
149,298.55,69.46
351,549.79,22.6
50,409.91,42.73
266,373.89,50.26
21,575.42,12.98
402,543.66,37.2
78,516.34,45.38
94,336.15,72.99
407,203.67,62.86
278,461.19,33.33
261,206.07,82.58
290,506.51,4.33
114,594.15,54.3
386,444.19,56.25
241,243.07,73.82
57,512.66,63.47
211,384.04,51.57
427,222.12,80.59
95,327.25,47.56
151,230.46,74.77
410,438.93,56.79
320,399.15,67.68
343,434.26,64.16
427,281.76,74.3
111,415.34,72.26
200,416.61,71.42
398,585.96,6.28
87,384.79,75.83
121,550.3,34.31
180,230.67,91.3
6,474.62,41.68
29,534.1,10.85
272,571.86,31.45
400,213.09,87.08
274,225.25,100.0
37,474.28,60.76
357,458.12,45.06
217,224.25,98.48
213,491.37,35.4
316,393.2,46.4
497,536.53,50.89
111,244.23,100.0
396,525.96,30.92
318,314.82,74.62
338,249.07,76.58
449,256.01,84.8
289,322.92,88.0
494,588.32,2.57
289,564.74,22.4
336,390.53,42.64
282,458.4,37.86
434,423.51,74.18
6,394.56,44.92
7,411.54,60.77
133,465.34,83.33
53,256.95,100.0
468,587.0,33.36
55,212.77,89.79
202,390.76,41.13
86,599.19,12.81
401,330.25,64.34
229,352.51,80.82
437,203.78,100.0
464,471.8,43.14
184,424.08,46.84
197,499.86,41.1
10,438.61,41.5
483,287.11,65.24
63,285.69,100.0
389,517.37,45.69
174,285.54,75.58
85,449.78,34.39
125,557.56,36.12
358,489.67,34.53
29,321.46,54.34
121,579.52,33.69
457,402.79,24.93
49,579.65,35.41
437,568.01,12.09
127,321.36,68.05
205,309.07,63.64
342,291.71,80.39
48,232.96,100.0
286,509.28,31.8
133,283.86,66.18
74,268.11,100.0
220,212.15,100.0
269,486.78,44.79
117,486.93,41.96
182,538.19,51.66
385,599.77,32.09
337,571.47,17.21
294,569.7,43.12
483,247.84,100.0
249,547.58,30.81
75,389.54,72.63
120,317.66,67.81
484,513.29,38.77
8,555.51,58.11
471,262.29,100.0
133,202.68,88.76
363,474.58,47.49
214,543.04,48.66
93,227.57,100.0
490,302.02,76.66
401,319.84,46.37
499,560.76,52.16
302,320.54,59.74
351,220.2,74.28
132,369.56,57.27
163,360.75,85.02
207,505.54,58.1
149,361.12,68.43
7,390.79,58.38
27,471.13,55.34
449,207.01,98.37
178,428.02,65.0
248,275.69,53.34
492,573.58,36.31
396,378.23,55.84
144,253.2,79.17
392,582.0,20.16
146,235.84,78.67
217,215.6,91.83
230,505.29,42.93
317,386.98,76.26
476,397.91,74.61
101,359.01,82.44
169,510.34,54.56
262,478.46,45.02
466,470.92,38.54
406,289.73,76.14
135,281.4,76.3
350,381.85,47.06
169,516.07,30.06
377,346.78,80.91
283,505.74,23.7
22,386.31,63.22
439,362.17,42.91
422,215.82,86.54
418,301.57,37.68
1,338.11,81.18
241,466.55,54.87
141,382.09,72.15
330,447.73,42.68
209,213.46,63.49
51,301.26,76.52
227,544.15,39.52
67,507.91,38.71
322,361.03,81.44
301,507.49,26.35
141,467.13,42.72
188,366.83,43.2
171,520.79,35.13
428,382.55,72.33
117,357.0,71.56
256,518.04,49.49
401,238.25,91.22
493,589.1,32.71
4,501.68,32.11
387,558.13,32.59
72,535.45,28.72
252,266.72,81.41
65,337.22,92.75
430,299.51,58.53
305,350.08,67.15
71,396.96,57.57
335,471.34,59.99
247,595.5,34.81
393,329.77,48.88
440,301.07,66.17
43,410.35,55.75
109,591.94,10.31
460,400.04,38.53
279,207.54,98.93
39,380.02,49.93
206,212.48,87.92
143,316.79,86.94
488,477.12,34.07
362,366.66,52.25
382,578.53,18.04
296,240.72,72.91
215,274.9,68.13
372,238.79,73.81
466,270.24,81.04
286,487.64,65.66
206,468.17,26.25
9,209.58,84.49
386,423.63,39.67
275,277.87,81.44
171,305.48,89.52
273,579.57,11.99
310,289.25,65.74
448,479.38,42.99
54,570.85,34.63
275,214.15,78.41
42,511.49,45.16
333,288.27,76.2
77,498.03,60.26
128,409.37,45.66
246,405.39,58.67
9,535.19,63.92
369,333.83,65.93
310,561.36,20.89
220,476.06,44.86
345,250.25,95.14
22,446.7,44.56
119,431.7,44.82
263,449.47,29.93
442,496.54,41.75
87,447.3,37.36
392,437.96,33.27
479,398.75,47.46
219,400.7,60.94
337,395.12,53.16
325,325.43,40.96
0,555.07,50.64
298,448.2,51.04
463,266.32,82.1
249,274.23,59.36
423,571.38,43.56
15,322.11,64.82
383,202.48,92.49
343,403.28,44.08
139,553.12,60.58
134,599.39,19.67
253,279.66,92.18
452,531.24,43.47
78,355.18,79.89
467,423.24,67.87
144,202.86,93.11
50,489.62,79.7
167,460.88,79.4
69,265.08,63.54
170,282.79,75.02
266,478.66,46.0
472,219.22,91.07
131,412.21,45.88
155,535.16,41.61
177,404.45,69.0
323,361.96,65.91
224,559.01,34.25
108,243.22,67.6
247,325.36,46.63
152,500.08,38.36
410,569.98,39.2
315,284.57,83.92
56,457.3,73.11
459,393.4,53.4
492,469.08,59.38
472,354.32,65.96
28,311.32,79.15
241,410.97,37.03
63,439.15,58.6
119,464.92,58.53
190,378.67,58.14
64,428.99,72.67
332,267.0,75.11
261,218.54,100.0
375,585.13,12.73
